,index,time,open,high,low,close,volume,currency_volume
15442,15442,2023-07-11 09:22:00,30408.5,30409,30346.5,30366,416.482,12646554.398
15443,15443,2023-07-11 09:23:00,30366,30377,30319,30349.5,694.987,21088828.6595
15444,15444,2023-07-11 09:24:00,30349.5,30375,30339,30340,206.544,6270386.1365
15445,15445,2023-07-11 09:25:00,30340,30377,30340,30358,188.319,5717248.906
15446,15446,2023-07-11 09:26:00,30358,30383,30357.5,30380,169.916,5160817.3525
15447,15447,2023-07-11 09:27:00,30380,30384.5,30379.5,30382,59.432,1805643.703
15448,15448,2023-07-11 09:28:00,30382,30383.5,30367.5,30369,153.704,4668105.7845
15449,15449,2023-07-11 09:29:00,30369,30398,30368.5,30398,92.786,2819367.672
15450,15450,2023-07-11 09:30:00,30398,30400,30382.5,30385.5,81.33,2471341.2895
15451,15451,2023-07-11 09:31:00,30385.5,30385.5,30382.5,30383,109.3,3320927.4085
15452,15452,2023-07-11 09:32:00,30383,30383.5,30376,30376,128.621,3907643.589
15453,15453,2023-07-11 09:33:00,30376,30383,30376,30383,99.421,3020426.1385
15454,15454,2023-07-11 09:34:00,30383,30383,30359,30360,86.566,2628701.4265
15455,15455,2023-07-11 09:35:00,30360,30361.5,30342.5,30343.5,77.518,2352883.6315
15456,15456,2023-07-11 09:36:00,30343.5,30362,30343,30362,106.868,3244346.926
15457,15457,2023-07-11 09:37:00,30362,30374.5,30361.5,30368.5,119.575,3631026.983
15458,15458,2023-07-11 09:38:00,30368.5,30371,30362.5,30364,131.017,3978594.4455
15459,15459,2023-07-11 09:39:00,30364,30366,30364,30365.5,118.638,3602418.0175
15460,15460,2023-07-11 09:40:00,30365.5,30365.5,30360.5,30361,99.28,3014350.1315
15461,15461,2023-07-11 09:41:00,30361,30368.5,30360.5,30368.5,81.219,2466315.978
15462,15462,2023-07-11 09:42:00,30368.5,30377.5,30368.5,30377,150.764,4578965.76
15463,15463,2023-07-11 09:43:00,30377,30396.5,30376.5,30379.5,144.997,4405707.3945
15464,15464,2023-07-11 09:44:00,30379.5,30384,30379.5,30384,52.763,1603028.831
15465,15465,2023-07-11 09:45:00,30384,30384.5,30375.5,30379,71.702,2178353.721
15466,15466,2023-07-11 09:46:00,30379,30379,30362.5,30364.5,36.754,1116202.9555
15467,15467,2023-07-11 09:47:00,30364.5,30379,30364.5,30374.5,66.218,2011526.949
15468,15468,2023-07-11 09:48:00,30374.5,30374.5,30362.5,30363,109.499,3324911.9015
15469,15469,2023-07-11 09:49:00,30363,30372.5,30362.5,30372.5,94.461,2868476.196
15470,15470,2023-07-11 09:50:00,30372.5,30380,30369.5,30380,133.107,4043107.8265
15471,15471,2023-07-11 09:51:00,30380,30389,30380,30388.5,90.39,2746544.49
15472,15472,2023-07-11 09:52:00,30388.5,30391.5,30388.5,30391.5,78.516,2386069.356
15473,15473,2023-07-11 09:53:00,30391.5,30406,30391,30403,110.408,3356471.1145
15474,15474,2023-07-11 09:54:00,30403,30404.5,30403,30404,77.734,2363412.8305
15475,15475,2023-07-11 09:55:00,30404,30404,30393,30401,78.803,2395342.655
15476,15476,2023-07-11 09:56:00,30401,30412,30401,30407.5,146.737,4461935.5735
15477,15477,2023-07-11 09:57:00,30407.5,30421,30407,30420.5,114.62,3486095.015
15478,15478,2023-07-11 09:58:00,30420.5,30426,30413.5,30413.5,108.367,3296585.6695
15479,15479,2023-07-11 09:59:00,30413.5,30426,30413,30426,70.858,2155305.511
15480,15480,2023-07-11 10:00:00,30426,30426,30413,30414,110.776,3369211.664
15481,15481,2023-07-11 10:01:00,30414,30423,30414,30419.5,90.668,2757894.184
15482,15482,2023-07-11 10:02:00,30419.5,30427.5,30419.5,30426,57.351,1744931.073
15483,15483,2023-07-11 10:03:00,30426,30426,30417,30417,128.918,3921432.3305
15484,15484,2023-07-11 10:04:00,30417,30417.5,30414.5,30416.5,45.713,1390417.2195
15485,15485,2023-07-11 10:05:00,30416.5,30416.5,30400,30402.5,89.516,2721987.628
15486,15486,2023-07-11 10:06:00,30402.5,30404.5,30402,30404,54.676,1662335.0265
15487,15487,2023-07-11 10:07:00,30404,30404.5,30402,30402,112.988,3435136.123
15488,15488,2023-07-11 10:08:00,30402,30402.5,30394.5,30397,117.408,3569063.947
15489,15489,2023-07-11 10:09:00,30397,30397,30394.5,30395,92.394,2808446.5715
15490,15490,2023-07-11 10:10:00,30395,30395,30393,30393.5,168.643,5125755.5565
15491,15491,2023-07-11 10:11:00,30393.5,30396,30392,30396,75.322,2289297.3365
15492,15492,2023-07-11 10:12:00,30396,30397,30381,30396,150.092,4561673.9535
15493,15493,2023-07-11 10:13:00,30396,30396,30395.5,30395.5,35.845,1089538.3625
15494,15494,2023-07-11 10:14:00,30395.5,30397,30395.5,30396.5,48.985,1488951.193
15495,15495,2023-07-11 10:15:00,30396.5,30401,30396,30400.5,96.653,2938096.8535
15496,15496,2023-07-11 10:16:00,30400.5,30407,30400.5,30405,114.357,3476858.3505
15497,15497,2023-07-11 10:17:00,30405,30405,30401,30402,128.058,3893304.458
15498,15498,2023-07-11 10:18:00,30402,30403.5,30402,30403.5,119.161,3622810.3695
15499,15499,2023-07-11 10:19:00,30403.5,30409.5,30403,30409.5,54.686,1662836.679
15500,15500,2023-07-11 10:20:00,30409.5,30409.5,30405,30407,113.334,3446113.23
15501,15501,2023-07-11 10:21:00,30407,30407,30400,30400,26.122,794165.555
15502,15502,2023-07-11 10:22:00,30400,30400.5,30385,30386,109.15,3317299.548
15503,15503,2023-07-11 10:23:00,30386,30387.5,30386,30387,127.171,3864327.9085
15504,15504,2023-07-11 10:24:00,30387,30390,30387,30390,79.289,2409505.8615
15505,15505,2023-07-11 10:25:00,30390,30390,30378,30378,125.332,3807746.522
15506,15506,2023-07-11 10:26:00,30378,30378.5,30370.5,30370.5,199.758,6067279.1375
15507,15507,2023-07-11 10:27:00,30370.5,30373,30368.5,30369,53.344,1620132.9875
15508,15508,2023-07-11 10:28:00,30369,30371.5,30350,30368,106.033,3219132.182
15509,15509,2023-07-11 10:29:00,30368,30379.5,30368,30379.5,74.199,2253576.7275
15510,15510,2023-07-11 10:30:00,30379.5,30380,30367.5,30368,29.854,906646.9505
15511,15511,2023-07-11 10:31:00,30368,30368,30355,30355,84.749,2573093.2725
15512,15512,2023-07-11 10:32:00,30355,30358.5,30344.5,30345,64.008,1942840.5865
15513,15513,2023-07-11 10:33:00,30345,30367.5,30345,30366.5,55.951,1698726.3485
15514,15514,2023-07-11 10:34:00,30366.5,30369,30366,30369,59.95,1820515.7375
15515,15515,2023-07-11 10:35:00,30369,30369,30364.5,30366,89.959,2731723.208
15516,15516,2023-07-11 10:36:00,30366,30366,30361,30366,26.658,809456.6275
15517,15517,2023-07-11 10:37:00,30366,30375.5,30365.5,30375.5,49.669,1508484.5555
15518,15518,2023-07-11 10:38:00,30375.5,30376,30370.5,30370.5,57.618,1750135.2165
15519,15519,2023-07-11 10:39:00,30370.5,30372,30369,30370.5,81.656,2479965.148
15520,15520,2023-07-11 10:40:00,30370.5,30375,30370,30375,59.172,1797175.4725
15521,15521,2023-07-11 10:41:00,30375,30392,30374.5,30391.5,34.747,1055709.5065
15522,15522,2023-07-11 10:42:00,30391.5,30396.5,30391.5,30396.5,85.907,2611171.772
15523,15523,2023-07-11 10:43:00,30396.5,30397.5,30395,30397.5,55.62,1690637.4455
15524,15524,2023-07-11 10:44:00,30397.5,30400.5,30397.5,30399,109.509,3328971.1
15525,15525,2023-07-11 10:45:00,30399,30399,30393.5,30394,68.631,2086181.3765
15526,15526,2023-07-11 10:46:00,30394,30394.5,30391,30391,31.902,969607.327
15527,15527,2023-07-11 10:47:00,30391,30392,30380.5,30380.5,29.041,882434.9135
15528,15528,2023-07-11 10:48:00,30380.5,30381.5,30380.5,30381.5,38.71,1176052.7455
15529,15529,2023-07-11 10:49:00,30381.5,30382,30380.5,30381.5,29.882,907853.895
15530,15530,2023-07-11 10:50:00,30381.5,30382,30369.5,30369.5,51.314,1558724.893
15531,15531,2023-07-11 10:51:00,30369.5,30376.5,30369,30369,93.419,2837445.404
15532,15532,2023-07-11 10:52:00,30369,30374.5,30369,30374.5,36.05,1094911.704
15533,15533,2023-07-11 10:53:00,30374.5,30380,30374.5,30380,25.399,771583.828
15534,15534,2023-07-11 10:54:00,30380,30380,30378,30378,20.795,631733.344
15535,15535,2023-07-11 10:55:00,30378,30378,30369,30369.5,75.76,2301011.3625
15536,15536,2023-07-11 10:56:00,30369.5,30369.5,30368.5,30369,52.933,1607532.0265
15537,15537,2023-07-11 10:57:00,30369,30369.5,30368.5,30369,45.899,1393912.6385
15538,15538,2023-07-11 10:58:00,30369,30372.5,30369,30372,20.534,623630.564
15539,15539,2023-07-11 10:59:00,30372,30375.5,30372,30375.5,34,1032713.033
15540,15540,2023-07-11 11:00:00,30375.5,30379,30374,30379,51.839,1574743.2165
15541,15541,2023-07-11 11:01:00,30379,30385.5,30379,30384.5,59.092,1795394.141
15542,15542,2023-07-11 11:02:00,30384.5,30385.5,30379,30383.5,43.285,1315057.803
15543,15543,2023-07-11 11:03:00,30383.5,30383.5,30381,30382.5,71.166,2162163.409
15544,15544,2023-07-11 11:04:00,30382.5,30384,30382.5,30384,34.528,1049075.5215
15545,15545,2023-07-11 11:05:00,30384,30390.5,30384,30390,74.178,2254161.178
15546,15546,2023-07-11 11:06:00,30390,30390,30386.5,30386.5,64.193,1950634.727
15547,15547,2023-07-11 11:07:00,30386.5,30389,30384.5,30389,67.778,2059674.837
15548,15548,2023-07-11 11:08:00,30389,30389,30387.5,30388.5,47.59,1446171.64
15549,15549,2023-07-11 11:09:00,30388.5,30388.5,30384.5,30384.5,73.037,2219267.803
15550,15550,2023-07-11 11:10:00,30384.5,30386,30382,30382,16.867,512480.2105
15551,15551,2023-07-11 11:11:00,30382,30382.5,30380.5,30381,23.804,723195.916
15552,15552,2023-07-11 11:12:00,30381,30381.5,30381,30381.5,42.629,1295127.7315
15553,15553,2023-07-11 11:13:00,30381.5,30381.5,30378.5,30380.5,34.51,1048408.844
15554,15554,2023-07-11 11:14:00,30380.5,30381.5,30370.5,30370.5,53.993,1640018.9575
15555,15555,2023-07-11 11:15:00,30370.5,30371,30370.5,30370.5,71.691,2177309.85
15556,15556,2023-07-11 11:16:00,30370.5,30379.5,30370.5,30379,80.787,2454110.2715
15557,15557,2023-07-11 11:17:00,30379,30380,30378.5,30379.5,52.21,1586091.5185
15558,15558,2023-07-11 11:18:00,30379.5,30380,30379.5,30379.5,58.804,1786448.093
15559,15559,2023-07-11 11:19:00,30379.5,30394,30379.5,30393.5,39.515,1200822.012
15560,15560,2023-07-11 11:20:00,30393.5,30404.5,30393,30404,113.256,3442716.355
15561,15561,2023-07-11 11:21:00,30404,30404,30401,30404,69.144,2102195.858
15562,15562,2023-07-11 11:22:00,30404,30408,30404,30407.5,51.043,1552005.865
15563,15563,2023-07-11 11:23:00,30407.5,30411.5,30407,30411,51.589,1568750.666
15564,15564,2023-07-11 11:24:00,30411,30413,30408.5,30412.5,69.319,2108086.515
15565,15565,2023-07-11 11:25:00,30412.5,30414,30412.5,30413.5,20.344,618726.6825
15566,15566,2023-07-11 11:26:00,30413.5,30414,30410.5,30411,40.449,1230138.1255
15567,15567,2023-07-11 11:27:00,30411,30411,30409.5,30409.5,63.428,1928843.8885
15568,15568,2023-07-11 11:28:00,30409.5,30410.5,30409.5,30409.5,44.016,1338517.971
15569,15569,2023-07-11 11:29:00,30409.5,30410,30409.5,30410,23.411,711922.9305
15570,15570,2023-07-11 11:30:00,30410,30410,30409.5,30409.5,79.904,2429873.3875
15571,15571,2023-07-11 11:31:00,30409.5,30426.5,30409.5,30426,70.261,2137389.7705
15572,15572,2023-07-11 11:32:00,30426,30434,30424.5,30430.5,150.432,4577728.6255
15573,15573,2023-07-11 11:33:00,30430.5,30431,30426.5,30427,95.549,2907389.4795
15574,15574,2023-07-11 11:34:00,30427,30430,30427,30429.5,56.745,1726735.9665
15575,15575,2023-07-11 11:35:00,30429.5,30429.5,30403,30403.5,214.28,6516194.425
15576,15576,2023-07-11 11:36:00,30403.5,30403.5,30383,30383,128.218,3896744.6695
15577,15577,2023-07-11 11:37:00,30383,30386.5,30380,30386.5,133.022,4041842.1055
15578,15578,2023-07-11 11:38:00,30386.5,30387,30384,30385,110.621,3361243.568
15579,15579,2023-07-11 11:39:00,30385,30392.5,30382.5,30392.5,96.659,2937287.4625
15580,15580,2023-07-11 11:40:00,30392.5,30398.5,30392,30392.5,77.113,2343798.092
15581,15581,2023-07-11 11:41:00,30392.5,30392.5,30385,30385,73.61,2236854.469
15582,15582,2023-07-11 11:42:00,30385,30385.5,30378.5,30378.5,114.402,3475485.7805
15583,15583,2023-07-11 11:43:00,30378.5,30379,30378.5,30379,84.12,2555467.3355
15584,15584,2023-07-11 11:44:00,30379,30379,30377,30377,96.548,2932898.7195
15585,15585,2023-07-11 11:45:00,30377,30384,30377,30384,112,3402704.397
15586,15586,2023-07-11 11:46:00,30384,30384,30370,30370.5,121.684,3696274.721
15587,15587,2023-07-11 11:47:00,30370.5,30378.5,30367,30378.5,82.544,2506981.8415
15588,15588,2023-07-11 11:48:00,30378.5,30378.5,30375.5,30378.5,85.422,2594916.669
15589,15589,2023-07-11 11:49:00,30378.5,30381,30378,30381,95.311,2895474.1355
15590,15590,2023-07-11 11:50:00,30381,30381,30380.5,30380.5,58.683,1782832.2365
15591,15591,2023-07-11 11:51:00,30380.5,30387.5,30380.5,30385,48.32,1468240.125
15592,15592,2023-07-11 11:52:00,30385,30386.5,30380,30380,122.72,3728586.432
15593,15593,2023-07-11 11:53:00,30380,30387,30380,30387,159.023,4831686.6255
15594,15594,2023-07-11 11:54:00,30387,30388.5,30384.5,30385,102.069,3101474.4645
15595,15595,2023-07-11 11:55:00,30385,30385,30384.5,30385,92.145,2799793.692
15596,15596,2023-07-11 11:56:00,30385,30385.5,30382.5,30383,49.608,1507341.774
15597,15597,2023-07-11 11:57:00,30383,30384.5,30382.5,30384,37.677,1144745.425
15598,15598,2023-07-11 11:58:00,30384,30385.5,30383.5,30385,27.233,827458.081
15599,15599,2023-07-11 11:59:00,30385,30385,30384,30385,72.028,2188542.361
15600,15600,2023-07-11 12:00:00,30385,30385,30370.5,30375,116.199,3529647.2205
15601,15601,2023-07-11 12:01:00,30375,30381.5,30375,30380,68.231,2072714.0105
15602,15602,2023-07-11 12:02:00,30380,30382,30379.5,30382,83.751,2544410.446
15603,15603,2023-07-11 12:03:00,30382,30382.5,30368,30370,60.599,1840766.1945
15604,15604,2023-07-11 12:04:00,30370,30370.5,30363,30368.5,163.572,4967206.975
15605,15605,2023-07-11 12:05:00,30368.5,30377,30367.5,30373.5,63.009,1913555.9885
15606,15606,2023-07-11 12:06:00,30373.5,30373.5,30373,30373,80.442,2443288.4775
15607,15607,2023-07-11 12:07:00,30373,30373.5,30365,30366.5,98.155,2980908.967
15608,15608,2023-07-11 12:08:00,30366.5,30378,30366.5,30378,98.655,2996551.6195
15609,15609,2023-07-11 12:09:00,30378,30379.5,30365,30365.5,60.554,1839014.579
15610,15610,2023-07-11 12:10:00,30365.5,30365.5,30353.5,30358,129.431,3929543.0845
15611,15611,2023-07-11 12:11:00,30358,30358.5,30355,30355.5,53.1,1611874.3385
15612,15612,2023-07-11 12:12:00,30355.5,30360.5,30355.5,30357.5,91.27,2770729.5475
15613,15613,2023-07-11 12:13:00,30357.5,30359,30357.5,30359,113.073,3432681.979
15614,15614,2023-07-11 12:14:00,30359,30360.5,30354.5,30356.5,46.624,1415373.654
15615,15615,2023-07-11 12:15:00,30356.5,30374,30356.5,30373.5,140.412,4264091.49
15616,15616,2023-07-11 12:16:00,30373.5,30373.5,30368,30368.5,42.772,1299009.6795
15617,15617,2023-07-11 12:17:00,30368.5,30391.5,30368.5,30391.5,69.763,2119366.033
15618,15618,2023-07-11 12:18:00,30391.5,30391.5,30375.5,30375.5,25.166,764608.6605
15619,15619,2023-07-11 12:19:00,30375.5,30376,30370,30373,49.502,1503520.7105
15620,15620,2023-07-11 12:20:00,30373,30373.5,30372.5,30372.5,97.726,2968210.554
15621,15621,2023-07-11 12:21:00,30372.5,30372.5,30372,30372.5,107.673,3270262.49
15622,15622,2023-07-11 12:22:00,30372.5,30372.5,30363.5,30364.5,33.474,1016559.8685
15623,15623,2023-07-11 12:23:00,30364.5,30367,30364.5,30366,43.107,1308986.2915
15624,15624,2023-07-11 12:24:00,30366,30378,30366,30378,59.187,1797891.9775
15625,15625,2023-07-11 12:25:00,30378,30378.5,30376.5,30377.5,51.724,1571238.838
15626,15626,2023-07-11 12:26:00,30377.5,30378,30367.5,30367.5,94.91,2882785.2955
15627,15627,2023-07-11 12:27:00,30367.5,30375.5,30366.5,30370,105.925,3217087.7095
15628,15628,2023-07-11 12:28:00,30370,30370,30366,30366,82.093,2492876.0235
15629,15629,2023-07-11 12:29:00,30366,30381,30365,30381,68.902,2092524.3115
15630,15630,2023-07-11 12:30:00,30381,30385,30376,30382.5,47.982,1457663.528
15631,15631,2023-07-11 12:31:00,30382.5,30398.5,30382,30397,87.016,2644792.231
15632,15632,2023-07-11 12:32:00,30397,30407.5,30396.5,30407.5,116.087,3529316.078
15633,15633,2023-07-11 12:33:00,30407.5,30415,30405.5,30414.5,44.544,1354636.702
15634,15634,2023-07-11 12:34:00,30414.5,30418,30409.5,30411.5,136.159,4141217.783
15635,15635,2023-07-11 12:35:00,30411.5,30411.5,30405.5,30405.5,91.047,2768467.6635
15636,15636,2023-07-11 12:36:00,30405.5,30406,30404.5,30405,87.757,2668245.528
15637,15637,2023-07-11 12:37:00,30405,30405,30393,30398,113.524,3450944.9205
15638,15638,2023-07-11 12:38:00,30398,30398,30392.5,30393,37.383,1136261.1355
15639,15639,2023-07-11 12:39:00,30393,30393,30392.5,30393,79.813,2425732.453
15640,15640,2023-07-11 12:40:00,30393,30399.5,30387,30399,110.734,3365763.927
15641,15641,2023-07-11 12:41:00,30399,30399,30393.5,30394.5,30.758,934957.004
15642,15642,2023-07-11 12:42:00,30394.5,30395.5,30393.5,30394.5,87.8,2668641.947
15643,15643,2023-07-11 12:43:00,30394.5,30394.5,30387,30387,112.686,3424382.5935
15644,15644,2023-07-11 12:44:00,30387,30388,30382.5,30384.5,59.247,1800247.858
15645,15645,2023-07-11 12:45:00,30384.5,30384.5,30382,30382.5,71.453,2170942.3355
15646,15646,2023-07-11 12:46:00,30382.5,30383,30369.5,30377.5,93.163,2830094.7995
15647,15647,2023-07-11 12:47:00,30377.5,30377.5,30370.5,30372,90.508,2748906.19
15648,15648,2023-07-11 12:48:00,30372,30382.5,30372,30382.5,47.33,1437923.1075
15649,15649,2023-07-11 12:49:00,30382.5,30382.5,30381.5,30382,49.258,1496540.322
15650,15650,2023-07-11 12:50:00,30382,30386.5,30372.5,30385.5,80.271,2438799.89
15651,15651,2023-07-11 12:51:00,30385.5,30386.5,30384.5,30385,34.067,1035133.9385
15652,15652,2023-07-11 12:52:00,30385,30387.5,30384.5,30386.5,103.582,3147477.5875
15653,15653,2023-07-11 12:53:00,30386.5,30387.5,30385.5,30386,96.263,2925033.2315
15654,15654,2023-07-11 12:54:00,30386,30414,30385.5,30412,204.959,6230823.685
15655,15655,2023-07-11 12:55:00,30412,30412,30403.5,30409,84.928,2582447.465
15656,15656,2023-07-11 12:56:00,30409,30413,30408.5,30409.5,94.654,2878440.622
15657,15657,2023-07-11 12:57:00,30409.5,30409.5,30404.5,30408,65.562,1993505.2655
15658,15658,2023-07-11 12:58:00,30408,30411,30408,30411,73.33,2229877.801
15659,15659,2023-07-11 12:59:00,30411,30413,30410,30413,106.303,3232801.599
15660,15660,2023-07-11 13:00:00,30413,30413.5,30408,30409,58.428,1776820.683
15661,15661,2023-07-11 13:01:00,30409,30409,30401.5,30402,106.171,3228228.892
15662,15662,2023-07-11 13:02:00,30402,30408.5,30401,30408,109.549,3330759.425
15663,15663,2023-07-11 13:03:00,30408,30417.5,30408,30414.5,71.263,2167350.7825
15664,15664,2023-07-11 13:04:00,30414.5,30417,30414.5,30415.5,50.058,1522572.4405
15665,15665,2023-07-11 13:05:00,30415.5,30415.5,30406.5,30406.5,114.478,3481017.8705
15666,15666,2023-07-11 13:06:00,30406.5,30408,30406.5,30407.5,56.344,1713285.047
15667,15667,2023-07-11 13:07:00,30407.5,30407.5,30406,30406.5,82.001,2493377.5655
15668,15668,2023-07-11 13:08:00,30406.5,30406.5,30401.5,30402.5,30.324,921944.0645
15669,15669,2023-07-11 13:09:00,30402.5,30409.5,30402,30409,81.773,2486637.1765
15670,15670,2023-07-11 13:10:00,30409,30409,30400,30400,108.687,3304484.638
15671,15671,2023-07-11 13:11:00,30400,30404,30399.5,30404,49.02,1490281.6795
15672,15672,2023-07-11 13:12:00,30404,30404,30399.5,30399.5,48.862,1485488.163
15673,15673,2023-07-11 13:13:00,30399.5,30400,30388.5,30389,48.365,1469884.3665
15674,15674,2023-07-11 13:14:00,30389,30394.5,30388,30392,86.392,2625499.3915
15675,15675,2023-07-11 13:15:00,30392,30393.5,30392,30393.5,95.026,2888118.609
15676,15676,2023-07-11 13:16:00,30393.5,30393.5,30390.5,30390.5,85.405,2595610.49
15677,15677,2023-07-11 13:17:00,30390.5,30390.5,30387,30387,27.536,836764.737
15678,15678,2023-07-11 13:18:00,30387,30387.5,30387,30387,73.399,2230394.788
15679,15679,2023-07-11 13:19:00,30387,30387.5,30375.5,30376,125.264,3805699.078
15680,15680,2023-07-11 13:20:00,30376,30376,30366.5,30368.5,122.842,3730657.889
15681,15681,2023-07-11 13:21:00,30368.5,30368.5,30367.5,30368.5,42.496,1290524.492
15682,15682,2023-07-11 13:22:00,30368.5,30371,30368,30370,143.365,4353992.6495
15683,15683,2023-07-11 13:23:00,30370,30382,30368.5,30378.5,65.056,1976209.4675
15684,15684,2023-07-11 13:24:00,30378.5,30379.5,30378,30379.5,74.66,2268113.091
15685,15685,2023-07-11 13:25:00,30379.5,30379.5,30376.5,30377.5,94.026,2856336.1745
15686,15686,2023-07-11 13:26:00,30377.5,30379.5,30377.5,30379,116.145,3528380.9685
15687,15687,2023-07-11 13:27:00,30379,30383.5,30376.5,30377,53.953,1639051.6785
15688,15688,2023-07-11 13:28:00,30377,30387,30377,30386.5,35.537,1079684.2805
15689,15689,2023-07-11 13:29:00,30386.5,30387,30385.5,30385.5,87.574,2661051.221
15690,15690,2023-07-11 13:30:00,30385.5,30391.5,30385.5,30389.5,68.668,2086855.836
15691,15691,2023-07-11 13:31:00,30389.5,30400.5,30389,30400,29.923,909470.4665
15692,15692,2023-07-11 13:32:00,30400,30404,30398.5,30402.5,128.175,3896645.086
15693,15693,2023-07-11 13:33:00,30402.5,30424,30401.5,30423.5,67.279,2045930.27
15694,15694,2023-07-11 13:34:00,30423.5,30453,30419,30449.5,212.884,6480461.8505
15695,15695,2023-07-11 13:35:00,30449.5,30449.5,30426.5,30436,119.209,3628293.0215
15696,15696,2023-07-11 13:36:00,30436,30437.5,30423,30437.5,91.71,2790696.439
15697,15697,2023-07-11 13:37:00,30437.5,30452.5,30437,30450.5,130.083,3960473.0005
15698,15698,2023-07-11 13:38:00,30450.5,30450.5,30442.5,30446,100.622,3063485.5965
15699,15699,2023-07-11 13:39:00,30446,30470.5,30441.5,30468.5,154.002,4690850.0415
